walker	cdf_0	cdf_1	model1_0	model2_0	log_l	log_p
4	1.809669604e+00	-5.043958673e-01	4.730383496e+00	9.647529289e-01	-2.390123586e+00	-6.821412525e+00
5	7.187033403e-01	-2.595466097e-01	4.798633016e+00	1.479647457e+00	-3.289113779e+00	-5.348702358e+00
6	1.871602124e+00	-6.747532790e-01	4.487810211e+00	1.370122452e+00	-2.193465380e+00	-7.035846140e+00
7	3.203705625e+00	-8.128185774e-01	4.174045068e+00	1.579419092e+00	-3.321249370e+00	-1.051895478e+01
8	1.342759940e+00	-3.595040136e-01	4.441594845e+00	1.161575660e+00	-2.887874751e+00	-6.022876587e+00
9	8.131956399e-01	-4.746992783e-01	4.860892046e+00	6.915064278e-01	-5.318006197e+00	-5.500066168e+00
10	1.216292361e+00	-4.940505677e-01	4.791891745e+00	1.769510686e+00	-3.724782700e+00	-5.918479427e+00
11	6.543896824e-01	-3.150456668e-01	4.758549187e+00	1.654990185e+00	-3.913417529e+00	-5.320492706e+00
12	1.019674409e+00	-4.091351225e-01	4.591365115e+00	1.084998120e+00	-2.918735659e+00	-5.660316615e+00
13	1.461056730e+00	-4.034585973e-01	5.248800572e+00	1.267390903e+00	-3.710152813e+00	-6.205485695e+00
14	6.003477574e-01	-3.344794275e-01	4.859188492e+00	1.023020863e+00	-3.770519763e+00	-5.292899850e+00
15	2.510654812e+00	-5.184635114e-01	4.729618935e+00	1.206500196e+00	-1.810898250e+00	-8.342848890e+00
16	2.140043337e+00	-8.276652889e-01	4.913866845e+00	1.208922414e+00	-2.054044186e+00	-7.689160548e+00
17	1.428674834e+00	-7.498297366e-01	4.800554673e+00	1.135705870e+00	-3.006468083e+00	-6.358431099e+00
18	1.568679480e+00	-5.110875928e-01	4.910482255e+00	1.222737860e+00	-2.000913629e+00	-6.417735810e+00
19	3.306506716e+00	-1.175269940e+00	4.757396185e+00	5.353217409e-01	-5.080392683e+00	-1.121387594e+01
20	1.281273741e+00	-6.219203056e-01	4.443136881e+00	8.974498912e-01	-4.134744118e+00	-6.070976525e+00
21	1.143135472e+00	-8.036189186e-01	4.585951751e+00	1.015434226e+00	-4.376491860e+00	-6.033033929e+00
22	4.087879242e-01	-4.588836465e-01	4.948352132e+00	1.158649332e+00	-4.620965088e+00	-5.245593775e+00
23	1.251174651e+00	-2.925958714e-01	4.792021993e+00	1.360501574e+00	-2.648285913e+00	-5.882278067e+00
24	1.189158184e+00	-6.117902985e-01	4.876386522e+00	1.321814690e+00	-2.956782485e+00	-5.950945170e+00
25	2.170143350e+00	-1.135015556e+00	5.059544095e+00	1.028806536e+00	-3.742696436e+00	-8.055644127e+00
26	2.408064260e+00	-7.933036387e-01	4.349408728e+00	1.201214608e+00	-2.466064446e+00	-8.270804963e+00
27	4.973882812e-01	-2.936560779e-01	5.086411504e+00	1.591737048e+00	-4.845732594e+00	-5.223567388e+00
28	1.598327301e+00	-6.571374338e-01	4.903691662e+00	1.539820697e+00	-2.716900977e+00	-6.549992775e+00
29	9.589447418e-01	-3.723079314e-01	4.938717114e+00	9.256586228e-01	-3.664103510e+00	-5.585846998e+00
30	1.700797757e+00	-4.864738566e-01	4.508497235e+00	1.995828132e+00	-4.901868427e+00	-6.621437802e+00
31	3.833095743e-01	-1.503525999e-01	4.865316472e+00	1.292006761e+00	-4.310399609e+00	-5.141518958e+00
32	1.891967021e+00	-7.005590170e-01	4.699624063e+00	1.397475393e+00	-1.859590953e+00	-7.091913964e+00
33	1.806189284e+00	-6.376169003e-01	5.110326049e+00	7.675806791e-01	-4.245414587e+00	-6.891190412e+00
34	6.095528627e-01	-3.495953609e-01	4.571206923e+00	1.350589071e+00	-3.499106340e+00	-5.303638696e+00
35	1.357994430e+00	-7.084107347e-01	4.558411115e+00	1.100194577e+00	-3.292648975e+00	-6.229750212e+00
36	1.734019611e+00	-1.059871773e+00	4.827132698e+00	1.303966524e+00	-3.989430317e+00	-7.121828985e+00
37	7.407534066e-01	-3.755101052e-01	4.714075407e+00	8.733330958e-01	-4.099829471e+00	-5.401614616e+00
38	9.505127686e-01	-3.832960799e-01	5.104028925e+00	1.257220817e+00	-3.419222445e+00	-5.581948095e+00
39	9.787171802e-01	-6.862730481e-01	5.020786075e+00	1.150537818e+00	-4.170160016e+00	-5.771181899e+00
40	1.949408302e+00	-7.732985959e-01	4.580940241e+00	1.383833364e+00	-2.227734705e+00	-7.255844614e+00
41	1.063568023e+00	-3.699168286e-01	4.625549478e+00	1.020328218e+00	-3.005799127e+00	-5.690760591e+00
42	8.119986711e-01	-5.642343823e-01	4.704038103e+00	1.607237948e+00	-4.497875267e+00	-5.545604031e+00
43	1.280103466e+00	-5.542043909e-01	4.894993827e+00	9.090690385e-01	-3.334248337e+00	-6.029656586e+00
44	1.694123989e+00	-4.302948617e-01	4.259633124e+00	1.333192738e+00	-3.231042663e+00	-6.584357770e+00
45	3.308419927e-01	-1.747091441e-01	4.763709408e+00	1.828863256e+00	-5.826296197e+00	-5.126742746e+00
46	1.077083437e+00	-1.263911923e+00	4.764815556e+00	1.188127381e+00	-6.849687987e+00	-6.435543931e+00
47	1.008699096e+00	-4.113055763e-01	4.747507091e+00	1.000397241e+00	-3.051780176e+00	-5.650075963e+00
48	2.156559151e+00	-8.871252441e-01	5.073500624e+00	1.462518932e+00	-3.048609729e+00	-7.775622176e+00
49	1.332594424e+00	-7.695410612e-01	4.391052523e+00	1.009794025e+00	-4.440770445e+00	-6.240753563e+00
0	1.686443942e+00	-6.446803044e-01	4.709844157e+00	1.249002485e+00	-1.939595315e+00	-6.686605823e+00
1	1.715038371e+00	-7.945462246e-01	4.567082218e+00	1.673820387e+00	-3.852511515e+00	-6.843083050e+00
2	5.777424752e-01	-5.906170521e-01	4.398412803e+00	1.181639249e+00	-5.417702885e+00	-5.398060326e+00
3	1.587841662e+00	-9.929884281e-01	4.972269086e+00	1.295111606e+00	-4.168640359e+00	-6.810386472e+00
4	1.753195815e+00	-5.077830640e-01	4.728892199e+00	1.001121196e+00	-2.248297605e+00	-6.722522495e+00
5	8.258446220e-01	-4.476260168e-01	4.899256747e+00	1.332465270e+00	-3.187192190e+00	-5.497947087e+00
6	1.700326412e+00	-6.185700308e-01	4.573307565e+00	1.285391396e+00	-2.006809027e+00	-6.693622287e+00
7	3.121662834e+00	-8.222148550e-01	4.212336787e+00	1.564589713e+00	-3.044826783e+00	-1.026716095e+01
8	1.284326431e+00	-3.626694309e-01	4.519628938e+00	1.124307627e+00	-2.732094977e+00	-5.947264641e+00
9	8.131956399e-01	-4.746992783e-01	4.860892046e+00	6.915064278e-01	-5.318006197e+00	-5.500066168e+00
10	1.216292361e+00	-4.940505677e-01	4.791891745e+00	1.769510686e+00	-3.724782700e+00	-5.918479427e+00
11	6.543896824e-01	-3.150456668e-01	4.758549187e+00	1.654990185e+00	-3.913417529e+00	-5.320492706e+00
12	1.019574091e+00	-4.091172622e-01	4.591429188e+00	1.084983293e+00	-2.918800501e+00	-5.660207022e+00
13	1.461056730e+00	-4.034585973e-01	5.248800572e+00	1.267390903e+00	-3.710152813e+00	-6.205485695e+00
14	6.003477574e-01	-3.344794275e-01	4.859188492e+00	1.023020863e+00	-3.770519763e+00	-5.292899850e+00
15	2.568706015e+00	-4.895408697e-01	4.709628324e+00	1.210518677e+00	-2.155240996e+00	-8.475703319e+00
16	2.140043337e+00	-8.276652889e-01	4.913866845e+00	1.208922414e+00	-2.054044186e+00	-7.689160548e+00
17	8.202440471e-01	-7.238157693e-01	5.011950071e+00	9.815723892e-01	-5.008322171e+00	-5.655107674e+00
18	1.163498571e+00	-5.436061267e-01	4.701103894e+00	1.205933186e+00	-2.623566748e+00	-5.881371164e+00
19	3.141447882e+00	-1.134463397e+00	4.768273350e+00	5.708275070e-01	-4.777818815e+00	-1.063460389e+01
20	1.302503153e+00	-6.303690042e-01	4.449203043e+00	9.354472002e-01	-3.929416228e+00	-6.103692664e+00
21	8.926805333e-01	-6.691416217e-01	4.336975320e+00	8.427107527e-01	-5.983502480e+00	-5.679067413e+00
22	2.244216208e-01	-3.787739592e-01	5.181290765e+00	1.279024033e+00	-5.775221153e+00	-5.153670279e+00
23	1.251174651e+00	-2.925958714e-01	4.792021993e+00	1.360501574e+00	-2.648285913e+00	-5.882278067e+00
24	1.104015630e+00	-5.285421581e-01	4.854716272e+00	1.324126972e+00	-2.739168895e+00	-5.805856554e+00
25	1.764386472e+00	-8.902740970e-01	4.986605177e+00	1.154841235e+00	-3.187887957e+00	-7.009576687e+00
26	2.453494756e+00	-7.969764676e-01	4.340366394e+00	1.205585165e+00	-2.465860376e+00	-8.384156896e+00
27	5.357712326e-01	-4.355060310e-01	4.757773764e+00	1.395844797e+00	-3.967873967e+00	-5.295111050e+00
28	1.612730480e+00	-6.592672848e-01	4.893682042e+00	1.532838587e+00	-2.653112479e+00	-6.574519368e+00
29	9.718169992e-01	-3.795984637e-01	4.936964655e+00	9.249937011e-01	-3.639388211e+00	-5.601014528e+00
30	1.670056542e+00	-4.625950980e-01	4.480126877e+00	2.050900827e+00	-5.497140855e+00	-6.558294430e+00
31	9.158607037e-01	-3.445736601e-01	4.806827595e+00	1.329236842e+00	-2.644155822e+00	-5.535518809e+00
32	2.328507872e+00	-7.370780115e-01	4.799676235e+00	1.469168845e+00	-1.484497663e+00	-8.039369344e+00
33	1.806189284e+00	-6.376169003e-01	5.110326049e+00	7.675806791e-01	-4.245414587e+00	-6.891190412e+00
34	6.095528627e-01	-3.495953609e-01	4.571206923e+00	1.350589071e+00	-3.499106340e+00	-5.303638696e+00
35	1.225949133e+00	-5.849914014e-01	4.464046634e+00	1.028637861e+00	-3.525685221e+00	-5.979336000e+00
36	1.734019611e+00	-1.059871773e+00	4.827132698e+00	1.303966524e+00	-3.989430317e+00	-7.121828985e+00
37	1.468592526e+00	-5.120668293e-01	4.560694942e+00	1.084648823e+00	-2.435903993e+00	-6.266241114e+00
38	8.659592313e-01	-3.023391742e-01	5.184684028e+00	1.234334811e+00	-4.082359271e+00	-5.477400075e+00
39	9.616400701e-01	-6.860059108e-01	5.026791572e+00	1.145920265e+00	-4.234801383e+00	-5.754430758e+00
40	1.949408302e+00	-7.732985959e-01	4.580940241e+00	1.383833364e+00	-2.227734705e+00	-7.255844614e+00
41	1.159708164e+00	-3.994562086e-01	4.605823588e+00	1.033142296e+00	-2.847902123e+00	-5.808997035e+00
42	8.119986711e-01	-5.642343823e-01	4.704038103e+00	1.607237948e+00	-4.497875267e+00	-5.545604031e+00
43	1.404411158e+00	-5.934679663e-01	4.894503593e+00	1.142181052e+00	-2.497588311e+00	-6.219040355e+00
44	1.694123989e+00	-4.302948617e-01	4.259633124e+00	1.333192738e+00	-3.231042663e+00	-6.584357770e+00
45	4.085987532e-01	-2.050507377e-01	4.776903325e+00	1.813260758e+00	-5.447864233e+00	-5.161252264e+00
46	9.574317693e-01	-9.285864245e-01	4.776106126e+00	1.285456623e+00	-5.391949480e+00	-5.946227062e+00
47	9.545937480e-01	-3.935871041e-01	4.750440208e+00	9.760738724e-01	-3.226199378e+00	-5.589832907e+00
48	2.156559151e+00	-8.871252441e-01	5.073500624e+00	1.462518932e+00	-3.048609729e+00	-7.775622176e+00
49	1.369881817e+00	-7.820800564e-01	4.368558365e+00	1.003785812e+00	-4.535483184e+00	-6.300865595e+00
0	1.431895389e+00	-5.419937413e-01	4.595351765e+00	1.271494411e+00	-2.179140311e+00	-6.228793702e+00
1	1.819042276e+00	-8.418660191e-01	4.541809740e+00	1.762049914e+00	-4.467026385e+00	-7.065579489e+00
2	5.777424752e-01	-5.906170521e-01	4.398412803e+00	1.181639249e+00	-5.417702885e+00	-5.398060326e+00
3	1.132072953e+00	-6.890596691e-01	4.920077780e+00	1.169530632e+00	-3.534418261e+00	-5.934949091e+00
4	1.415756886e+00	-5.859198416e-01	4.831271280e+00	9.940505967e-01	-2.758598296e+00	-6.230587702e+00
5	7.949169722e-01	-4.411953524e-01	4.910161993e+00	1.332789183e+00	-3.267132586e+00	-5.470026057e+00
6	1.743572274e+00	-6.384455132e-01	4.575661316e+00	1.322853702e+00	-1.998305728e+00	-6.780581366e+00
7	3.121662834e+00	-8.222148550e-01	4.212336787e+00	1.564589713e+00	-3.044826783e+00	-1.026716095e+01
8	1.470578409e+00	-3.853284137e-01	4.576049970e+00	1.144775928e+00	-2.384038903e+00	-6.212292312e+00
9	8.667976629e-01	-4.846232429e-01	4.859753768e+00	8.081068753e-01	-4.435606213e+00	-5.549851829e+00
10	1.216292361e+00	-4.940505677e-01	4.791891745e+00	1.769510686e+00	-3.724782700e+00	-5.918479427e+00
11	7.936008825e-01	-3.773446545e-01	4.748153760e+00	1.565348812e+00	-3.341637550e+00	-5.442848566e+00
12	9.649884179e-01	-3.593977637e-01	4.573420769e+00	1.068252350e+00	-3.082024675e+00	-5.586937591e+00
13	1.461056730e+00	-4.034585973e-01	5.248800572e+00	1.267390903e+00	-3.710152813e+00	-6.205485695e+00
14	6.003477574e-01	-3.344794275e-01	4.859188492e+00	1.023020863e+00	-3.770519763e+00	-5.292899850e+00
15	2.173812506e+00	-4.708822402e-01	4.789079621e+00	1.222058369e+00	-1.850508170e+00	-7.530348339e+00
16	2.223833321e+00	-8.520382757e-01	4.932122439e+00	1.209178897e+00	-2.054682731e+00	-7.892454823e+00
17	8.202440471e-01	-7.238157693e-01	5.011950071e+00	9.815723892e-01	-5.008322171e+00	-5.655107674e+00
18	1.163498571e+00	-5.436061267e-01	4.701103894e+00	1.205933186e+00	-2.623566748e+00	-5.881371164e+00
19	3.510615665e+00	-1.234566646e+00	4.818319357e+00	4.758712659e-01	-5.669864783e+00	-1.198104147e+01
20	1.302503153e+00	-6.303690042e-01	4.449203043e+00	9.354472002e-01	-3.929416228e+00	-6.103692664e+00
21	8.926805333e-01	-6.691416217e-01	4.336975320e+00	8.427107527e-01	-5.983502480e+00	-5.679067413e+00
22	1.555164539e-01	-3.664170498e-01	5.182506093e+00	1.300303515e+00	-6.012686181e+00	-5.135976302e+00
23	1.251174651e+00	-2.925958714e-01	4.792021993e+00	1.360501574e+00	-2.648285913e+00	-5.882278067e+00
24	6.001084850e-01	-4.020295777e-01	4.824819362e+00	1.127902007e+00	-3.622338485e+00	-5.317631879e+00
25	1.795394318e+00	-9.158406242e-01	4.994538697e+00	1.155931768e+00	-3.257432208e+00	-7.087855294e+00
26	2.866208852e+00	-8.662100386e-01	4.074414729e+00	1.051614131e+00	-4.478273548e+00	-9.539489397e+00
27	2.388899121e-01	-3.868989732e-01	4.707125803e+00	1.433314032e+00	-4.915244685e+00	-5.160132494e+00
28	1.608828153e+00	-6.552820455e-01	4.884666898e+00	1.520704498e+00	-2.587297012e+00	-6.565614184e+00
29	9.718169992e-01	-3.795984637e-01	4.936964655e+00	9.249937011e-01	-3.639388211e+00	-5.601014528e+00
30	1.670056542e+00	-4.625950980e-01	4.480126877e+00	2.050900827e+00	-5.497140855e+00	-6.558294430e+00
31	9.158607037e-01	-3.445736601e-01	4.806827595e+00	1.329236842e+00	-2.644155822e+00	-5.535518809e+00
32	2.243271500e+00	-7.665283566e-01	4.819538338e+00	1.449138219e+00	-1.659553074e+00	-7.866669263e+00
33	1.997243542e+00	-6.966978666e-01	5.150022278e+00	7.315363034e-01	-4.558451805e+00	-7.293937732e+00
34	5.892008197e-01	-3.389125667e-01	4.548378404e+00	1.393507804e+00	-3.624168950e+00	-5.287762558e+00
35	1.261064138e+00	-6.245799990e-01	4.513360263e+00	1.054494231e+00	-3.364593043e+00	-6.046944359e+00
36	1.734019611e+00	-1.059871773e+00	4.827132698e+00	1.303966524e+00	-3.989430317e+00	-7.121828985e+00
37	1.492062274e+00	-4.929269968e-01	4.538530083e+00	9.651512537e-01	-2.887050605e+00	-6.291366317e+00
38	8.659592313e-01	-3.023391742e-01	5.184684028e+00	1.234334811e+00	-4.082359271e+00	-5.477400075e+00
39	8.397685965e-01	-5.674286563e-01	4.970255538e+00	1.104463719e+00	-3.898646135e+00	-5.570346179e+00
40	2.351585774e+00	-8.621571587e-01	4.662840553e+00	1.662592644e+00	-2.594008402e+00	-8.193388200e+00
41	1.159708164e+00	-3.994562086e-01	4.605823588e+00	1.033142296e+00	-2.847902123e+00	-5.808997035e+00
42	9.877955260e-01	-5.843213560e-01	4.743888504e+00	1.588146902e+00	-3.940287081e+00	-5.715338615e+00
43	1.404411158e+00	-5.934679663e-01	4.894503593e+00	1.142181052e+00	-2.497588311e+00	-6.219040355e+00
44	1.829188373e+00	-4.345352291e-01	4.193197962e+00	1.382891442e+00	-3.641185989e+00	-6.824128376e+00
45	3.425713573e-01	-1.900309157e-01	4.790643089e+00	1.819312625e+00	-5.691401749e+00	-5.133486333e+00
46	9.747961786e-01	-9.545050813e-01	4.746254396e+00	1.323920490e+00	-5.607362509e+00	-5.987406661e+00
47	9.545937480e-01	-3.935871041e-01	4.750440208e+00	9.760738724e-01	-3.226199378e+00	-5.589832907e+00
48	2.183899139e+00	-8.956573642e-01	5.078031568e+00	1.476390968e+00	-3.096753502e+00	-7.842561673e+00
49	1.312904802e+00	-7.162436428e-01	4.460365486e+00	1.059593414e+00	-3.828258205e+00	-6.175114879e+00
0	1.432581830e+00	-5.418080751e-01	4.594656926e+00	1.271686882e+00	-2.178723614e+00	-6.229676236e+00
1	1.260449163e+00	-6.134249194e-01	4.544793223e+00	1.594658351e+00	-3.600949531e+00	-6.039264003e+00
2	5.671994820e-01	-5.928509233e-01	4.388262811e+00	1.180615741e+00	-5.515577772e+00	-5.393346626e+00
3	1.132072953e+00	-6.890596691e-01	4.920077780e+00	1.169530632e+00	-3.534418261e+00	-5.934949091e+00
4	1.409501411e+00	-5.938461491e-01	4.808712750e+00	9.980369179e-01	-2.759584877e+00	-6.226426630e+00
5	6.435405701e-01	-3.299091507e-01	4.905710000e+00	1.406089060e+00	-3.406473370e+00	-5.318245148e+00
6	1.668047182e+00	-6.283627091e-01	4.628348434e+00	1.249420726e+00	-1.999755189e+00	-6.645363440e+00
7	2.525278077e+00	-7.228348457e-01	4.357197940e+00	1.461306637e+00	-2.201757192e+00	-8.506512682e+00
8	1.470578409e+00	-3.853284137e-01	4.576049970e+00	1.144775928e+00	-2.384038903e+00	-6.212292312e+00
9	8.751522912e-01	-4.893310537e-01	4.859771492e+00	8.013681735e-01	-4.469683632e+00	-5.559421098e+00
10	1.215053802e+00	-4.936112639e-01	4.791882403e+00	1.767030410e+00	-3.710847229e+00	-5.916756802e+00
11	7.936008825e-01	-3.773446545e-01	4.748153760e+00	1.565348812e+00	-3.341637550e+00	-5.442848566e+00
12	9.290711132e-01	-3.465248496e-01	4.573317409e+00	1.056507187e+00	-3.182500373e+00	-5.548379194e+00
13	1.532452129e+00	-4.365972076e-01	5.209620349e+00	1.283979598e+00	-3.318400472e+00	-6.326266217e+00
14	6.003477574e-01	-3.344794275e-01	4.859188492e+00	1.023020863e+00	-3.770519763e+00	-5.292899850e+00
15	2.173812506e+00	-4.708822402e-01	4.789079621e+00	1.222058369e+00	-1.850508170e+00	-7.530348339e+00
16	2.000608913e+00	-9.477153728e-01	5.357862739e+00	1.022474486e+00	-4.837773165e+00	-7.507053116e+00
17	9.107504856e-01	-6.713089681e-01	4.961661521e+00	1.161634989e+00	-4.134799575e+00	-5.696813980e+00
18	1.121069266e+00	-5.466602507e-01	4.697409252e+00	1.205255991e+00	-2.737632732e+00	-5.834569755e+00
19	3.510615665e+00	-1.234566646e+00	4.818319357e+00	4.758712659e-01	-5.669864783e+00	-1.198104147e+01
20	1.262729416e+00	-6.574479933e-01	4.404728079e+00	8.326362794e-01	-4.789810162e+00	-6.070114613e+00
21	1.038887957e+00	-6.739501233e-01	4.338786358e+00	8.981091641e-01	-5.362221878e+00	-5.823501369e+00
22	1.555164539e-01	-3.664170498e-01	5.182506093e+00	1.300303515e+00	-6.012686181e+00	-5.135976302e+00
23	1.193499472e+00	-3.113802165e-01	4.806955979e+00	1.356998472e+00	-2.511349718e+00	-5.817452206e+00
24	6.001084850e-01	-4.020295777e-01	4.824819362e+00	1.127902007e+00	-3.622338485e+00	-5.317631879e+00
25	1.662156077e+00	-7.116491656e-01	5.095865638e+00	1.200349804e+00	-2.989820248e+00	-6.691356571e+00
26	2.219978548e+00	-7.199806665e-01	4.308922218e+00	1.150815443e+00	-2.801151052e+00	-7.780091349e+00
27	1.911352699e-01	-3.662832038e-01	4.734162600e+00	1.476453299e+00	-5.087641555e+00	-5.142100930e+00
28	1.694789770e+00	-6.768387597e-01	4.920099919e+00	1.581464555e+00	-2.791523270e+00	-6.721964427e+00
29	1.083307377e+00	-4.028283154e-01	5.024213384e+00	9.395024192e-01	-3.659813399e+00	-5.724665654e+00
30	1.537816401e+00	-3.917177230e-01	4.448036678e+00	2.137646225e+00	-6.601747845e+00	-6.315913920e+00
31	5.501611333e-01	-2.049847461e-01	4.956987360e+00	1.369966734e+00	-3.925750827e+00	-5.229100901e+00
32	2.243271500e+00	-7.665283566e-01	4.819538338e+00	1.449138219e+00	-1.659553074e+00	-7.866669263e+00
33	1.997243542e+00	-6.966978666e-01	5.150022278e+00	7.315363034e-01	-4.558451805e+00	-7.293937732e+00
34	5.942853163e-01	-3.398685733e-01	4.553347860e+00	1.397782387e+00	-3.605374151e+00	-5.291095733e+00
35	1.235601413e+00	-6.034473852e-01	4.562357718e+00	1.094016868e+00	-3.100406431e+00	-6.002182691e+00
36	2.254868853e+00	-1.346691268e+00	4.743771962e+00	1.420165313e+00	-4.657482865e+00	-8.505758349e+00
37	1.570131112e+00	-5.097356213e-01	4.511023989e+00	9.722812194e-01	-2.860547701e+00	-6.419323948e+00
38	6.807118307e-01	-3.313484299e-02	5.368882044e+00	1.279446374e+00	-9.746937687e+00	-5.288986148e+00
39	5.478960130e-01	-6.516855388e-01	5.152652507e+00	1.085811459e+00	-5.799880445e+00	-5.419194933e+00
40	2.511275851e+00	-9.134673970e-01	4.684262280e+00	1.499087259e+00	-1.938520707e+00	-8.627217435e+00
41	1.113144724e+00	-3.884295876e-01	4.614301268e+00	1.018542674e+00	-2.951186003e+00	-5.751737252e+00
42	9.877955260e-01	-5.843213560e-01	4.743888504e+00	1.588146902e+00	-3.940287081e+00	-5.715338615e+00
43	1.538265296e+00	-6.211718471e-01	5.001958959e+00	1.106759544e+00	-2.677034440e+00	-6.432810183e+00
44	1.829188373e+00	-4.345352291e-01	4.193197962e+00	1.382891442e+00	-3.641185989e+00	-6.824128376e+00
45	3.425713573e-01	-1.900309157e-01	4.790643089e+00	1.819312625e+00	-5.691401749e+00	-5.133486333e+00
46	9.747961786e-01	-9.545050813e-01	4.746254396e+00	1.323920490e+00	-5.607362509e+00	-5.987406661e+00
47	7.822530249e-01	-3.401013959e-01	4.788618079e+00	9.003249330e-01	-3.872757267e+00	-5.420547268e+00
48	2.183899139e+00	-8.956573642e-01	5.078031568e+00	1.476390968e+00	-3.096753502e+00	-7.842561673e+00
49	1.289594361e+00	-6.822305095e-01	4.491120721e+00	1.069973630e+00	-3.590697741e+00	-6.120998934e+00
0	1.432581830e+00	-5.418080751e-01	4.594656926e+00	1.271686882e+00	-2.178723614e+00	-6.229676236e+00
1	1.342993002e+00	-5.997618090e-01	4.446394481e+00	1.696870378e+00	-4.088528935e+00	-6.138425107e+00
2	4.573100789e-01	-6.180945105e-01	4.365419884e+00	1.184975390e+00	-6.182565103e+00	-5.352339557e+00
3	1.175967166e+00	-6.940948901e-01	5.030618953e+00	1.224280966e+00	-3.719628132e+00	-5.989086137e+00
4	1.409501411e+00	-5.938461491e-01	4.808712750e+00	9.980369179e-01	-2.759584877e+00	-6.226426630e+00
5	6.932270096e-01	-3.358725670e-01	4.922697318e+00	1.399263652e+00	-3.325798212e+00	-5.353439925e+00
6	1.498471244e+00	-5.796843371e-01	4.651581536e+00	1.310686697e+00	-2.085679774e+00	-6.347477891e+00
7	3.545877203e+00	-9.252462948e-01	4.253525653e+00	1.494881487e+00	-2.475079671e+00	-1.177141581e+01
8	1.470578409e+00	-3.853284137e-01	4.576049970e+00	1.144775928e+00	-2.384038903e+00	-6.212292312e+00
9	9.448032005e-01	-5.480833231e-01	4.835680058e+00	5.724612101e-01	-6.208938879e+00	-5.653277100e+00
10	1.215053802e+00	-4.936112639e-01	4.791882403e+00	1.767030410e+00	-3.710847229e+00	-5.916756802e+00
11	9.586206392e-01	-3.801305175e-01	4.758590775e+00	1.617466243e+00	-3.171939668e+00	-5.588479261e+00
12	9.290711132e-01	-3.465248496e-01	4.573317409e+00	1.056507187e+00	-3.182500373e+00	-5.548379194e+00
13	1.532452129e+00	-4.365972076e-01	5.209620349e+00	1.283979598e+00	-3.318400472e+00	-6.326266217e+00
14	5.642575778e-01	-4.698083096e-01	4.630293526e+00	9.078643959e-01	-4.729266348e+00	-5.326306122e+00
15	1.811994711e+00	-5.466597952e-01	4.834578004e+00	1.203814394e+00	-1.678445703e+00	-6.847833773e+00
16	2.000608913e+00	-9.477153728e-01	5.357862739e+00	1.022474486e+00	-4.837773165e+00	-7.507053116e+00
17	1.011557470e+00	-7.768861691e-01	5.091725973e+00	1.086412470e+00	-4.776094979e+00	-5.870153209e+00
18	1.162832695e+00	-5.219085001e-01	4.644936138e+00	1.213917902e+00	-2.592440005e+00	-5.869037071e+00
19	3.510615665e+00	-1.234566646e+00	4.818319357e+00	4.758712659e-01	-5.669864783e+00	-1.198104147e+01
20	1.256856195e+00	-6.372647333e-01	4.452422124e+00	9.477455086e-01	-3.986661975e+00	-6.049649809e+00
21	9.919165020e-01	-6.729819529e-01	4.567114202e+00	9.947100355e-01	-4.247022375e+00	-5.775154419e+00
22	1.555164539e-01	-3.664170498e-01	5.182506093e+00	1.300303515e+00	-6.012686181e+00	-5.135976302e+00
23	1.503499841e+00	-2.962032114e-01	4.735235345e+00	1.330808301e+00	-2.769584016e+00	-6.230876949e+00
24	5.253939655e-01	-4.551112743e-01	4.746286069e+00	9.101724533e-01	-4.655351352e+00	-5.298335437e+00
25	1.932023600e+00	-7.272182626e-01	5.308763898e+00	1.283149294e+00	-3.816446382e+00	-7.187533688e+00
26	2.161637775e+00	-6.939280010e-01	4.329718103e+00	1.150345267e+00	-2.691041168e+00	-7.633859862e+00
27	3.159133938e-01	-3.692803360e-01	4.717941430e+00	1.414482970e+00	-4.450169559e+00	-5.174837511e+00
28	1.694789770e+00	-6.768387597e-01	4.920099919e+00	1.581464555e+00	-2.791523270e+00	-6.721964427e+00
29	1.016147132e+00	-3.565499813e-01	5.142648520e+00	5.176542917e-01	-7.425913834e+00	-5.636594333e+00
30	1.537816401e+00	-3.917177230e-01	4.448036678e+00	2.137646225e+00	-6.601747845e+00	-6.315913920e+00
31	1.351097644e+00	-4.943352962e-01	4.845604037e+00	1.422700693e+00	-2.207654592e+00	-6.091669006e+00
32	2.243271500e+00	-7.665283566e-01	4.819538338e+00	1.449138219e+00	-1.659553074e+00	-7.866669263e+00
33	1.997466452e+00	-6.966998346e-01	5.150081522e+00	7.314234549e-01	-4.559386236e+00	-7.294384334e+00
34	5.942853163e-01	-3.398685733e-01	4.553347860e+00	1.397782387e+00	-3.605374151e+00	-5.291095733e+00
35	1.235601413e+00	-6.034473852e-01	4.562357718e+00	1.094016868e+00	-3.100406431e+00	-6.002182691e+00
36	2.254868853e+00	-1.346691268e+00	4.743771962e+00	1.420165313e+00	-4.657482865e+00	-8.505758349e+00
37	1.570131112e+00	-5.097356213e-01	4.511023989e+00	9.722812194e-01	-2.860547701e+00	-6.419323948e+00
38	6.807118307e-01	-3.313484299e-02	5.368882044e+00	1.279446374e+00	-9.746937687e+00	-5.288986148e+00
39	6.342261852e-01	-6.396975325e-01	5.098465461e+00	1.076223562e+00	-5.260709344e+00	-5.462480785e+00
