walker	cdf_0	cdf_1	model1_0	model2_0	log_l	log_p
30	3.411399620e-02	7.419111502e-02	4.119793598e+00	1.091166167e+00	-1.143574724e+01	-5.060086934e+00
31	2.988259629e-01	-2.447646727e-01	4.298455670e+00	7.316337524e-01	-7.265503515e+00	-5.131356242e+00
32	1.850766246e+00	-7.536853727e-01	5.100938017e+00	1.168898931e+00	-2.866276858e+00	-7.053441560e+00
33	4.593946478e-01	-2.523256141e-01	4.809531420e+00	7.678861570e-01	-5.378508427e+00	-5.194108720e+00
34	8.242530564e-01	-1.233474758e+00	4.719890416e+00	1.490849978e+00	-8.797111004e+00	-6.157179431e+00
35	-2.734608279e-02	-1.576988595e-01	3.643647111e+00	8.618545846e-01	-1.373363806e+01	-5.069561261e+00
36	3.634765589e-01	-2.900465005e-01	4.508795207e+00	9.933494817e-01	-4.746405163e+00	-5.164873982e+00
37	5.662624400e-01	-3.262282476e-01	4.598080515e+00	1.355724179e+00	-3.505619119e+00	-5.270291902e+00
38	-4.514490803e-01	-2.707276447e-02	3.868751917e+00	1.148618192e+00	-1.206152047e+01	-5.159022495e+00
39	2.738486263e-01	-6.497562106e-01	4.653710988e+00	1.451135832e+00	-6.844794751e+00	-5.305340993e+00
40	2.019323126e-01	-2.181776400e-01	4.494825479e+00	1.413680289e+00	-4.751597097e+00	-5.100941962e+00
41	4.860528734e-01	-5.711565124e-01	4.350547377e+00	1.013001880e+00	-6.065761987e+00	-5.337986470e+00
42	4.992840974e-01	-2.430512981e-01	4.555560358e+00	1.956221888e+00	-6.387572235e+00	-5.210932163e+00
43	3.271930175e-01	-3.885468107e-01	4.543608898e+00	1.052037335e+00	-4.863412975e+00	-5.185764839e+00
44	1.214147430e+00	-5.532239244e-01	4.603043093e+00	8.592951448e-01	-3.759790449e+00	-5.946858238e+00
45	-1.262862838e-01	-3.465260452e-01	3.909259285e+00	8.216095437e-01	-1.143299380e+01	-5.124767154e+00
46	-8.366725856e-01	-2.595030946e-01	4.335332467e+00	1.292698499e+00	-1.073945571e+01	-5.440434327e+00
47	2.963671506e+00	-1.243187970e+00	4.918266790e+00	1.013473802e+00	-2.655912875e+00	-1.022118545e+01
48	1.607177886e+00	-3.596803236e-01	4.774272433e+00	1.542296389e+00	-2.505892018e+00	-6.412948238e+00
49	1.210194293e+00	-7.271284552e-01	5.338916531e+00	1.395639528e+00	-5.650546347e+00	-6.053395900e+00
0	-5.189364853e-01	-3.676365203e-01	4.842063923e+00	7.289986367e-01	-9.536067741e+00	-5.258978735e+00
1	5.898250986e-01	-2.789057963e-01	4.329507015e+00	1.173215877e+00	-4.478199861e+00	-5.269593936e+00
2	6.574271664e-01	-3.835090421e-01	4.900419755e+00	1.037948571e+00	-3.724971904e+00	-5.346397724e+00
3	1.397647297e-01	-9.567044430e-01	3.903936154e+00	7.755783223e-01	-1.399063640e+01	-5.524161677e+00
4	-7.807140280e-02	-2.660956146e-01	4.951269022e+00	1.123246247e+00	-5.679622476e+00	-5.095203901e+00
5	8.412028410e-01	-3.525170062e-01	4.526405988e+00	1.490477035e+00	-3.263302087e+00	-5.472698121e+00
6	2.802434740e-01	-3.088350899e-01	4.567829462e+00	1.040839479e+00	-4.707926918e+00	-5.143710650e+00
7	-8.033843651e-02	-1.456102865e-01	4.845648737e+00	1.326277685e+00	-5.296257818e+00	-5.070581201e+00
8	9.620467979e-01	-5.608254858e-01	4.754770753e+00	1.162613275e+00	-3.217746678e+00	-5.676782525e+00
9	7.821599766e-01	-3.829251278e-01	4.202852514e+00	1.182924770e+00	-4.930096376e+00	-5.435955833e+00
10	-3.085934722e-02	-4.668658119e-01	4.384761939e+00	1.293310182e+00	-7.315250072e+00	-5.166210884e+00
11	1.969496185e-01	-5.537730955e-01	3.903778917e+00	8.195722065e-01	-1.113948073e+01	-5.229479788e+00
12	9.559395910e-01	-2.935927137e-01	4.680350700e+00	1.013176344e+00	-3.305266352e+00	-5.556761483e+00
13	8.962666694e-01	-5.855201009e-01	4.391489057e+00	1.326837241e+00	-4.424408913e+00	-5.629816757e+00
14	4.076460470e-01	-9.574379882e-01	4.922601252e+00	1.271837301e+00	-7.702443593e+00	-5.598184292e+00
15	8.283389578e-01	-5.575238866e-01	4.476585589e+00	3.527240858e-01	-9.455032007e+00	-5.555242048e+00
16	-5.272564218e-01	-4.718314438e-01	4.451057460e+00	9.250176449e-01	-9.892823227e+00	-5.307065014e+00
17	-2.528721765e-01	-5.503170888e-01	4.275694917e+00	8.451743046e-01	-1.005351578e+01	-5.240149509e+00
18	1.658700813e-01	-8.109338632e-02	4.663812989e+00	1.411066218e+00	-5.279145021e+00	-5.073797402e+00
19	-2.143880892e-02	-4.151296195e-01	3.960863044e+00	1.150412189e+00	-9.922061972e+00	-5.143149003e+00
20	2.894060455e-01	-1.981622074e-01	4.648347641e+00	1.352311182e+00	-4.134506524e+00	-5.118264951e+00
21	9.283493638e-01	-3.076518345e-01	4.570890445e+00	1.056411328e+00	-3.273630166e+00	-5.534993988e+00
22	1.567065495e+00	-5.576438418e-01	4.895017744e+00	1.448061915e+00	-2.140447825e+00	-6.440083351e+00
23	7.886799624e-01	2.224205090e-01	4.088529808e+00	1.269591123e+00	-2.396311039e+01	-5.392496374e+00
24	5.782116177e-01	-2.426535819e-01	4.657766651e+00	1.370870366e+00	-3.417856135e+00	-5.253357609e+00
25	1.610118839e-01	-3.042222379e-01	4.258947696e+00	8.044511983e-01	-7.454044448e+00	-5.115990890e+00
26	-3.459024611e-01	-7.479888216e-03	4.664306686e+00	1.787042735e+00	-8.457610055e+00	-5.116605122e+00
27	-2.534639918e-02	-1.333480111e-02	4.246932167e+00	1.306875219e+00	-7.920262969e+00	-5.057163020e+00
28	1.006833727e+00	-4.283214541e-01	4.618881848e+00	1.318163804e+00	-2.635668120e+00	-5.655339603e+00
29	1.309304666e+00	-6.357238529e-01	4.958334362e+00	1.527997219e+00	-3.392999503e+00	-6.115964654e+00
30	3.411399620e-02	7.419111502e-02	4.119793598e+00	1.091166167e+00	-1.143574724e+01	-5.060086934e+00
31	2.988259629e-01	-2.447646727e-01	4.298455670e+00	7.316337524e-01	-7.265503515e+00	-5.131356242e+00
32	1.940406768e+00	-7.608073774e-01	5.113839972e+00	1.179613337e+00	-2.799537992e+00	-7.228756036e+00
33	4.060174798e-01	-3.292819873e-01	4.926405822e+00	6.865597539e-01	-6.152443686e+00	-5.193391302e+00
34	8.242530564e-01	-1.233474758e+00	4.719890416e+00	1.490849978e+00	-8.797111004e+00	-6.157179431e+00
35	-2.734608279e-02	-1.576988595e-01	3.643647111e+00	8.618545846e-01	-1.373363806e+01	-5.069561261e+00
36	3.634765589e-01	-2.900465005e-01	4.508795207e+00	9.933494817e-01	-4.746405163e+00	-5.164873982e+00
37	5.415507947e-01	-3.091393228e-01	4.646975507e+00	1.219795061e+00	-3.472196724e+00	-5.251175083e+00
38	-1.612308865e-01	-1.112794204e-01	4.034968091e+00	9.873220484e-01	-9.382540423e+00	-5.075942145e+00
39	2.750348727e-01	-6.514707305e-01	4.653074417e+00	1.451586274e+00	-6.855359623e+00	-5.306782038e+00
40	2.019323126e-01	-2.181776400e-01	4.494825479e+00	1.413680289e+00	-4.751597097e+00	-5.100941962e+00
41	5.264152494e-01	-5.600862853e-01	4.371344257e+00	1.036653019e+00	-5.712434555e+00	-5.352157722e+00
42	5.434084723e-01	-2.605246781e-01	4.445395214e+00	1.574630672e+00	-4.388226710e+00	-5.238335829e+00
43	3.271930175e-01	-3.885468107e-01	4.543608898e+00	1.052037335e+00	-4.863412975e+00	-5.185764839e+00
44	1.472777312e+00	-6.907355173e-01	4.708957685e+00	8.084755891e-01	-3.840365820e+00	-6.379847173e+00
45	-1.262862838e-01	-3.465260452e-01	3.909259285e+00	8.216095437e-01	-1.143299380e+01	-5.124767154e+00
46	-2.094370814e-01	-3.694665235e-01	4.517426153e+00	1.361472626e+00	-7.138669217e+00	-5.146937593e+00
47	2.945558493e+00	-1.236401666e+00	4.914053921e+00	1.011558129e+00	-2.655747002e+00	-1.015925485e+01
48	1.839448269e+00	-3.830690346e-01	4.820461691e+00	1.563555101e+00	-2.588108892e+00	-6.821908802e+00
49	8.767144532e-01	-7.001487495e-01	5.094343773e+00	1.415590257e+00	-5.215750943e+00	-5.686171143e+00
0	-4.839195062e-01	-3.732346229e-01	4.845933564e+00	7.354146446e-01	-9.337913887e+00	-5.243493977e+00
1	6.213587806e-01	-3.276990596e-01	4.595815153e+00	1.110119046e+00	-3.561657458e+00	-5.303489595e+00
2	6.782545542e-01	-4.205428234e-01	4.964218219e+00	9.504166223e-01	-4.187131517e+00	-5.375195645e+00
3	2.253086855e-01	-8.091635182e-01	4.018687220e+00	9.449209670e-01	-1.089489444e+01	-5.409507693e+00
4	-7.807140280e-02	-2.660956146e-01	4.951269022e+00	1.123246247e+00	-5.679622476e+00	-5.095203901e+00
5	8.412028410e-01	-3.525170062e-01	4.526405988e+00	1.490477035e+00	-3.263302087e+00	-5.472698121e+00
6	2.802434740e-01	-3.088350899e-01	4.567829462e+00	1.040839479e+00	-4.707926918e+00	-5.143710650e+00
7	-5.334642892e-02	-1.385372548e-01	4.825713960e+00	1.335573110e+00	-5.213677586e+00	-5.067772097e+00
8	9.620467979e-01	-5.608254858e-01	4.754770753e+00	1.162613275e+00	-3.217746678e+00	-5.676782525e+00
9	7.821599766e-01	-3.829251278e-01	4.202852514e+00	1.182924770e+00	-4.930096376e+00	-5.435955833e+00
10	4.531499889e-02	-4.460155376e-01	4.421117727e+00	1.247774173e+00	-6.593280171e+00	-5.157244546e+00
11	1.969496185e-01	-5.537730955e-01	3.903778917e+00	8.195722065e-01	-1.113948073e+01	-5.229479788e+00
12	8.321375904e-01	-2.758674429e-01	4.674406449e+00	1.076167279e+00	-3.275141343e+00	-5.441030799e+00
13	8.962666694e-01	-5.855201009e-01	4.391489057e+00	1.326837241e+00	-4.424408913e+00	-5.629816757e+00
14	3.800064004e-01	-8.673483361e-01	4.865909349e+00	1.290924423e+00	-7.210110473e+00	-5.505101892e+00
15	1.217341174e+00	-5.598347682e-01	4.829494724e+00	6.509655955e-02	-1.255427558e+01	-5.954420143e+00
16	-1.060795895e-01	-4.240472702e-01	4.483563130e+00	9.629992400e-01	-7.207921182e+00	-5.152287375e+00
17	5.190580801e-01	-6.187288669e-01	4.486091312e+00	7.801584438e-01	-6.554523341e+00	-5.382876242e+00
18	1.277791013e-01	-9.821884693e-02	4.674488985e+00	1.371459196e+00	-5.074253835e+00	-5.069740112e+00
19	3.905287436e-01	-4.910077507e-01	4.259603174e+00	1.270743494e+00	-6.291772752e+00	-5.253553547e+00
20	2.894060455e-01	-1.981622074e-01	4.648347641e+00	1.352311182e+00	-4.134506524e+00	-5.118264951e+00
21	9.341413498e-01	-3.060300999e-01	4.563845510e+00	1.056806039e+00	-3.287964740e+00	-5.539890133e+00
22	1.281443627e+00	-3.859687599e-01	4.708229921e+00	1.406969948e+00	-2.164757148e+00	-5.952287718e+00
23	4.381473467e-01	1.209005467e-01	4.156740367e+00	1.285646244e+00	-1.414358123e+01	-5.160047911e+00
24	5.782116177e-01	-2.426535819e-01	4.657766651e+00	1.370870366e+00	-3.417856135e+00	-5.253357609e+00
25	1.613833339e-01	-2.871621629e-01	4.289903048e+00	8.508320120e-01	-6.970118010e+00	-5.111006235e+00
26	-3.459024611e-01	-7.479888216e-03	4.664306686e+00	1.787042735e+00	-8.457610055e+00	-5.116605122e+00
27	-2.534639918e-02	-1.333480111e-02	4.246932167e+00	1.306875219e+00	-7.920262969e+00	-5.057163020e+00
28	1.006833727e+00	-4.283214541e-01	4.618881848e+00	1.318163804e+00	-2.635668120e+00	-5.655339603e+00
29	1.410918332e+00	-6.789479287e-01	4.999543291e+00	1.568788354e+00	-3.657254273e+00	-6.282583306e+00
30	3.411399620e-02	7.419111502e-02	4.119793598e+00	1.091166167e+00	-1.143574724e+01	-5.060086934e+00
31	2.988259629e-01	-2.447646727e-01	4.298455670e+00	7.316337524e-01	-7.265503515e+00	-5.131356242e+00
32	2.366324822e+00	-8.288981436e-01	5.160907141e+00	1.257652438e+00	-2.626493336e+00	-8.200035540e+00
33	4.060174798e-01	-3.292819873e-01	4.926405822e+00	6.865597539e-01	-6.152443686e+00	-5.193391302e+00
34	6.647715468e-01	-8.886881444e-01	4.798638831e+00	1.184158185e+00	-5.988293820e+00	-5.672596805e+00
35	2.489246362e-01	-2.299929597e-01	3.904171247e+00	9.837529962e-01	-9.233946055e+00	-5.114183009e+00
36	3.634765589e-01	-2.900465005e-01	4.508795207e+00	9.933494817e-01	-4.746405163e+00	-5.164873982e+00
37	1.064558459e+00	-3.454714448e-01	4.390128930e+00	1.301289511e+00	-3.197093036e+00	-5.683070507e+00
38	-1.612308865e-01	-1.112794204e-01	4.034968091e+00	9.873220484e-01	-9.382540423e+00	-5.075942145e+00
39	3.218456912e-01	-6.797207161e-01	4.694134123e+00	1.475807174e+00	-6.915407887e+00	-5.339555342e+00
40	1.822234028e-01	-2.226873636e-01	4.460235044e+00	1.427507505e+00	-4.958305354e+00	-5.098150406e+00
41	6.136212936e-01	-2.683316092e-01	3.966584934e+00	8.639694408e-01	-8.306782143e+00	-5.281019363e+00
42	4.917882625e-01	-2.499725798e-01	4.478293366e+00	1.553951828e+00	-4.329823562e+00	-5.208923884e+00
43	3.234870702e-01	-3.698748906e-01	4.553881123e+00	1.081486614e+00	-4.702765616e+00	-5.177478551e+00
44	1.606097582e+00	-7.150669811e-01	4.782373508e+00	6.886024927e-01	-4.481051163e+00	-6.602188007e+00
45	-1.262862838e-01	-3.465260452e-01	3.909259285e+00	8.216095437e-01	-1.143299380e+01	-5.124767154e+00
46	2.647717211e-02	-3.482665483e-01	4.552981827e+00	1.296851625e+00	-5.636901020e+00	-5.117748206e+00
47	3.131632988e+00	-1.236658405e+00	4.931085356e+00	9.695160980e-01	-2.589362988e+00	-1.072497748e+01
48	1.488884960e+00	-3.440402720e-01	4.775240272e+00	1.509997984e+00	-2.494319428e+00	-6.224323958e+00
49	8.323810380e-01	-6.745534618e-01	5.044487694e+00	1.380588757e+00	-4.911496474e+00	-5.630693174e+00
0	-4.839195062e-01	-3.732346229e-01	4.845933564e+00	7.354146446e-01	-9.337913887e+00	-5.243493977e+00
1	6.213587806e-01	-3.276990596e-01	4.595815153e+00	1.110119046e+00	-3.561657458e+00	-5.303489595e+00
2	5.077319541e-01	-3.362510047e-01	5.090069180e+00	8.229137548e-01	-5.462765809e+00	-5.242181129e+00
3	2.253086855e-01	-8.091635182e-01	4.018687220e+00	9.449209670e-01	-1.089489444e+01	-5.409507693e+00
4	-7.807140280e-02	-2.660956146e-01	4.951269022e+00	1.123246247e+00	-5.679622476e+00	-5.095203901e+00
5	8.412028410e-01	-3.525170062e-01	4.526405988e+00	1.490477035e+00	-3.263302087e+00	-5.472698121e+00
6	7.411370491e-01	-3.443428880e-01	4.632461563e+00	1.209384380e+00	-3.076260430e+00	-5.390680966e+00
7	5.493716588e-02	-2.003422606e-01	4.851685629e+00	1.313009955e+00	-4.794956051e+00	-5.078330448e+00
8	9.620467979e-01	-5.608254858e-01	4.754770753e+00	1.162613275e+00	-3.217746678e+00	-5.676782525e+00
9	7.858114887e-01	-3.863593906e-01	4.164612370e+00	1.180569560e+00	-5.213577697e+00	-5.440139529e+00
10	4.531499889e-02	-4.460155376e-01	4.421117727e+00	1.247774173e+00	-6.593280171e+00	-5.157244546e+00
11	1.969496185e-01	-5.537730955e-01	3.903778917e+00	8.195722065e-01	-1.113948073e+01	-5.229479788e+00
12	8.793670714e-01	-3.794661078e-01	4.703623503e+00	1.107595379e+00	-2.937132849e+00	-5.515393378e+00
13	8.962666694e-01	-5.855201009e-01	4.391489057e+00	1.326837241e+00	-4.424408913e+00	-5.629816757e+00
14	3.525466038e-01	-1.061638834e+00	4.901711263e+00	1.265188218e+00	-8.662104868e+00	-5.682435952e+00
15	1.229126945e+00	-5.602820674e-01	4.836002919e+00	4.675557834e-02	-1.286400928e+01	-5.969087412e+00
16	-1.060795895e-01	-4.240472702e-01	4.483563130e+00	9.629992400e-01	-7.207921182e+00	-5.152287375e+00
17	6.178583962e-01	-5.370829139e-01	4.498455637e+00	9.980098880e-01	-4.871966251e+00	-5.391856418e+00
18	1.277791013e-01	-9.821884693e-02	4.674488985e+00	1.371459196e+00	-5.074253835e+00	-5.069740112e+00
19	3.905287436e-01	-4.910077507e-01	4.259603174e+00	1.270743494e+00	-6.291772752e+00	-5.253553547e+00
20	4.908377730e-01	-8.316617709e-02	4.721408087e+00	1.394799152e+00	-5.188805182e+00	-5.180672057e+00
21	9.341413498e-01	-3.060300999e-01	4.563845510e+00	1.056806039e+00	-3.287964740e+00	-5.539890133e+00
22	2.136811295e+00	-5.802654502e-01	4.728290425e+00	1.240582875e+00	-1.366673523e+00	-7.508088142e+00
23	2.314110801e-01	6.102635229e-02	4.196969423e+00	1.295115194e+00	-1.045377372e+01	-5.085390543e+00
24	2.895517730e-01	-1.912550776e-01	4.733936916e+00	1.625577270e+00	-4.743869316e+00	-5.116962258e+00
25	9.846888873e-02	-2.656582766e-01	4.253374725e+00	8.263328984e-01	-7.491728959e+00	-5.096888112e+00
26	-2.758698302e-01	-3.222514518e-02	4.671707038e+00	1.709900299e+00	-7.565237451e+00	-5.095324203e+00
27	-2.534639918e-02	-1.333480111e-02	4.246932167e+00	1.306875219e+00	-7.920262969e+00	-5.057163020e+00
28	1.399595772e+00	-4.603939978e-01	4.645283494e+00	1.326702142e+00	-1.990654380e+00	-6.142168371e+00
29	1.410486223e+00	-6.706071316e-01	4.986023474e+00	1.559549481e+00	-3.528204191e+00	-6.276345546e+00
30	4.938022549e-02	3.600660424e-02	4.159412684e+00	1.115431309e+00	-9.922948005e+00	-5.058620332e+00
31	2.735479793e-01	-3.111096886e-01	4.324167998e+00	6.311156676e-01	-7.999718165e+00	-5.142561759e+00
32	1.956636777e+00	-8.368286869e-01	5.100062381e+00	1.264514950e+00	-2.980412841e+00	-7.321107756e+00
33	5.277730008e-01	-3.459845316e-01	5.479935350e+00	7.375195869e-01	-8.253201878e+00	-5.255877710e+00
34	9.439495742e-01	-7.041823274e-01	4.790712296e+00	1.294540216e+00	-4.099004582e+00	-5.750209666e+00
35	3.184644803e-01	-3.581737604e-01	4.078719014e+00	1.124690112e+00	-7.247859639e+00	-5.171606925e+00
36	3.634765589e-01	-2.900465005e-01	4.508795207e+00	9.933494817e-01	-4.746405163e+00	-5.164873982e+00
37	1.603194628e+00	-3.449944339e-01	4.607633172e+00	1.518255645e+00	-2.618588222e+00	-6.401379979e+00
38	-1.612308865e-01	-1.112794204e-01	4.034968091e+00	9.873220484e-01	-9.382540423e+00	-5.075942145e+00
39	2.527257363e-01	-4.726094202e-01	4.687137189e+00	1.438641954e+00	-5.487036876e+00	-5.200367872e+00
40	1.822234028e-01	-2.226873636e-01	4.460235044e+00	1.427507505e+00	-4.958305354e+00	-5.098150406e+00
41	6.136212936e-01	-2.683316092e-01	3.966584934e+00	8.639694408e-01	-8.306782143e+00	-5.281019363e+00
42	4.217979808e-01	-2.609062192e-01	4.413856388e+00	1.471021956e+00	-4.540924657e+00	-5.179745687e+00
43	7.595251279e-01	-6.024997914e-01	5.020680067e+00	1.166194295e+00	-4.380613175e+00	-5.526695101e+00
44	1.227149270e+00	-5.834114594e-01	4.792270673e+00	8.363437977e-01	-3.777249531e+00	-5.979885022e+00
45	-1.262862838e-01	-3.465260452e-01	3.909259285e+00	8.216095437e-01	-1.143299380e+01	-5.124767154e+00
46	9.650747097e-02	-3.725542226e-01	4.597662461e+00	1.284369533e+00	-5.356768511e+00	-5.130808062e+00
47	3.131632988e+00	-1.236658405e+00	4.931085356e+00	9.695160980e-01	-2.589362988e+00	-1.072497748e+01
48	1.488884960e+00	-3.440402720e-01	4.775240272e+00	1.509997984e+00	-2.494319428e+00	-6.224323958e+00
49	8.323810380e-01	-6.745534618e-01	5.044487694e+00	1.380588757e+00	-4.911496474e+00	-5.630693174e+00
0	-4.839195062e-01	-3.732346229e-01	4.845933564e+00	7.354146446e-01	-9.337913887e+00	-5.243493977e+00
1	6.213587806e-01	-3.276990596e-01	4.595815153e+00	1.110119046e+00	-3.561657458e+00	-5.303489595e+00
2	5.703003128e-01	-3.562914336e-01	5.342187019e+00	7.489901162e-01	-7.093940235e+00	-5.282845908e+00
3	2.132309225e-01	-8.676348933e-01	4.010904025e+00	9.216136769e-01	-1.146416951e+01	-5.455881758e+00
4	-7.807140280e-02	-2.660956146e-01	4.951269022e+00	1.123246247e+00	-5.679622476e+00	-5.095203901e+00
5	8.412028410e-01	-3.525170062e-01	4.526405988e+00	1.490477035e+00	-3.263302087e+00	-5.472698121e+00
6	4.685409195e-01	-2.102533230e-01	4.542827305e+00	1.418616607e+00	-3.981159570e+00	-5.188621418e+00
7	5.493716588e-02	-2.003422606e-01	4.851685629e+00	1.313009955e+00	-4.794956051e+00	-5.078330448e+00
8	1.372825120e+00	-7.466518600e-01	4.923575373e+00	1.278773238e+00	-3.255564644e+00	-6.277821796e+00
9	7.438528270e-01	-3.020316649e-01	3.998489737e+00	1.150329810e+00	-6.692227983e+00	-5.379022969e+00
10	-9.134371761e-02	-4.282046069e-01	4.485056003e+00	1.238681377e+00	-6.866209533e+00	-5.152604321e+00
11	3.295777002e-01	-5.546094561e-01	4.023563646e+00	7.202702898e-01	-1.010920919e+01	-5.264859446e+00
12	1.035582312e+00	-2.768372206e-01	4.867213617e+00	1.146448519e+00	-3.055862976e+00	-5.631287677e+00
13	8.962666694e-01	-5.855201009e-01	4.391489057e+00	1.326837241e+00	-4.424408913e+00	-5.629816757e+00
14	3.241480410e-01	-8.940627626e-01	4.840665958e+00	1.314534982e+00	-7.688891203e+00	-5.508962979e+00
15	1.229126945e+00	-5.602820674e-01	4.836002919e+00	4.675557834e-02	-1.286400928e+01	-5.969087412e+00
16	1.476708102e-02	-3.150695415e-01	4.415755352e+00	1.025527007e+00	-6.245207169e+00	-5.106496333e+00
17	7.655590637e-01	-5.945959060e-01	4.402352784e+00	9.714303483e-01	-5.158423522e+00	-5.526565377e+00
18	1.277791013e-01	-9.821884693e-02	4.674488985e+00	1.371459196e+00	-5.074253835e+00	-5.069740112e+00
19	3.109315477e-01	-4.806337316e-01	4.296844175e+00	1.265447374e+00	-6.312215774e+00	-5.220596497e+00
20	4.908377730e-01	-8.316617709e-02	4.721408087e+00	1.394799152e+00	-5.188805182e+00	-5.180672057e+00
21	9.341413498e-01	-3.060300999e-01	4.563845510e+00	1.056806039e+00	-3.287964740e+00	-5.539890133e+00
22	2.136811295e+00	-5.802654502e-01	4.728290425e+00	1.240582875e+00	-1.366673523e+00	-7.508088142e+00
23	2.207673817e-01	-1.288593801e-01	4.106415188e+00	1.148239934e+00	-7.336994006e+00	-5.089424380e+00
24	7.469867094e-01	-3.868707770e-01	4.836809299e+00	1.598632414e+00	-3.680272046e+00	-5.410581962e+00
25	4.529754039e-02	-2.518547273e-01	4.231874877e+00	8.856201802e-01	-7.473723912e+00	-5.089494227e+00
26	-2.758698302e-01	-3.222514518e-02	4.671707038e+00	1.709900299e+00	-7.565237451e+00	-5.095324203e+00
27	9.999972595e-02	-8.550557634e-02	4.477414345e+00	1.189475535e+00	-5.737718128e+00	-5.065408466e+00
28	1.631024273e+00	-4.376907200e-01	4.688750970e+00	1.424009444e+00	-1.849730682e+00	-6.482659564e+00
29	1.410486223e+00	-6.706071316e-01	4.986023474e+00	1.559549481e+00	-3.528204191e+00	-6.276345546e+00
30	3.282517571e-01	-3.237372669e-02	4.239857256e+00	1.187728386e+00	-7.722634936e+00	-5.111151528e+00
31	2.735479793e-01	-3.111096886e-01	4.324167998e+00	6.311156676e-01	-7.999718165e+00	-5.142561759e+00
32	1.576436004e+00	-7.756712509e-01	4.841591495e+00	1.168379922e+00	-2.799538978e+00	-6.600161073e+00
33	5.221328602e-01	-3.330600642e-01	5.390702944e+00	8.023743558e-01	-7.200066960e+00	-5.248528756e+00
34	8.665840774e-01	-6.238029265e-01	4.750372800e+00	1.314731753e+00	-3.873151732e+00	-5.626801918e+00
35	3.184644803e-01	-3.581737604e-01	4.078719014e+00	1.124690112e+00	-7.247859639e+00	-5.171606925e+00
36	3.634765589e-01	-2.900465005e-01	4.508795207e+00	9.933494817e-01	-4.746405163e+00	-5.164873982e+00
